0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
Aaron Armstead,Northern Illinois,MAC,28,49.4,105.6,17.8,57.1,57.8,3.7,9.6,7.5,21.6,17,27,0.63,38,76,0.5,36,85,0.424,0.5,3.3,16.8,Sr,6-4,2,1.20016,102.125,4.3,2015,31052,all,,0.55558241,31,52,7,24,0.5962,0.2917,1,1,1
Langdon Neal,American,Pat,5,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.4,0,So,6-0,25,-0.229878,-25,53.3,2015,31061,all,,,,,,,,,,,
Ifeanyi Onyekaba,Rhode Island,A10,6,2.3,54.8,10.8,0,20.4,8.3,11.9,0,19,2,4,0.5,0,3,0,0,0,0,3.7,2.1,133.3,Jr,6-8,14,-0.713479,42.8715,12.4,2015,31064,all,,0,0,1,0,2,0,0,0,0,
Gilvydas Biruta,Rhode Island,A10,32,51.4,109.5,20.4,56,59.1,11.3,13.6,10.6,19,57,82,0.695,95,165,0.576,2,10,0.2,2.4,1.5,46.9,Sr,6-8,55,1.96114,112.836,5.5,2015,31065,all,65.8,0.76745971,76,110,19,54,0.6909,0.3519,11,14,0.7857
Jon Fleming,Kent St.,MAC,8,1,33.9,14.2,0,0,0,16.8,25.3,64.7,0,0,0,0,0,0,0,1,0,0,4.6,0,So,5-9,11,-0.36043,26.0578,5.7,2015,31068,all,,1,0,0,0,0,,,0,0,
Marquiez Lawrence,Kent St.,MAC,31,20.9,79.3,12.1,48.1,48.4,9.9,17.5,4,38.5,7,15,0.467,13,27,0.481,0,0,0,4.1,1.6,55.6,So,6-8,20,-0.528131,69.0469,10.2,2015,31069,all,,0.28565102,11,19,2,8,0.5789,0.25,1,1,1
Charlie Jones,American,Pat,33,81.2,114.4,15,56.2,60.8,2.7,13.7,13.1,15.1,65,84,0.774,64,114,0.561,24,64,0.375,1.9,1.8,47.2,So,6-5,20,2.34399,105.963,2.4,2015,31076,all,,1.74288139,48,68,16,46,0.7059,0.3478,2,2,1
John Robert Simon,Wichita St.,MVC,13,3.1,101.1,21,61.1,65.3,5.6,14.6,23.9,35.8,2,2,1,4,5,0.8,1,4,0.25,0,6,22.2,So,5-10,14,0.198795,102.766,4.7,2015,31078,all,,1,1,2,3,3,0.5,1,0,0,
Phillip Jones,UTSA,CUSA,15,12.1,84.5,27.4,43.8,46.3,20.7,16.4,1.6,27.4,13,25,0.52,16,34,0.471,1,6,0.167,7.1,2.7,62.5,So,6-6,24,0.248337,93.3057,7.6,2015,31083,all,,0.05885467,14,25,2,9,0.56,0.2222,4,4,1
Lucas O'Brien,UTSA,CUSA,15,5.1,63,19.7,38.5,42.3,4,13,0,37.4,3,5,0.6,5,10,0.5,0,3,0,0,0,38.5,So,6-10,15,-0.31018,61.8496,8.4,2015,31084,all,,0.11111111,1,3,4,7,0.3333,0.5714,0,0,
Michael Buchanan,USC Upstate,ASun,32,47.8,101.2,23,51.1,52,14.4,19.3,7.8,19.4,40,74,0.541,93,182,0.511,0,0,0,5.7,1.5,40.7,So,6-11,44,1.00438,100.547,5.2,2015,31093,all,,0.46000432,77,130,16,52,0.5923,0.3077,2,2,1
Delon Wright,Utah,P12,34,83.7,125.2,24.2,54.5,61.7,4.1,13.6,32.8,15.4,152,182,0.835,135,246,0.549,26,73,0.356,3.2,3.9,57.1,Sr,6-5,55,5.85569,135.691,1.7,2015,31100,all,,2.61758197,101,149,34,98,0.6779,0.3469,17,18,0.9444
Rob Ukawuba,NJIT,Ind,25,39.7,109.3,15.6,57,58.9,4.3,13.9,8.7,16.5,29,45,0.644,39,69,0.565,12,31,0.387,1.2,2.2,45,So,6-3,25,1.02262,101.429,5,2015,31109,all,,1.18187603,31,45,8,24,0.6889,0.3333,6,6,1
Damon Lynn,NJIT,Ind,29,92.4,99.2,27,47.7,50.8,1.6,7.7,21.7,17.1,78,103,0.757,49,138,0.355,110,311,0.354,0.1,2.8,22.9,So,5-11,5,2.67874,106.296,2.3,2015,31110,all,,1.33695613,33,77,16,61,0.4286,0.2623,0,0,
Tim Coleman,NJIT,Ind,29,63.4,104.6,23.4,58.7,60.6,5.2,16.2,15,22,72,111,0.649,80,144,0.556,32,74,0.432,5.1,2.5,50.9,So,6-5,2,1.91046,107.106,4.7,2015,31112,all,,0.80283523,58,91,22,54,0.6374,0.4074,3,4,0.75
Hassan Martin,Rhode Island,A10,32,72.5,111.8,18.2,59.2,60.1,8.9,21.9,2.8,14.8,79,131,0.603,138,229,0.603,0,4,0,11.7,1.5,56.2,So,6-7,12,2.72994,112.445,3.5,2015,31116,all,68.2,0.24998125,113,164,26,66,0.689,0.3939,51,53,0.9623
Robert Cid,Cal St. Northridge,BW,8,0.7,57.9,10.7,0,25.6,0,0,0,0,1,2,0.5,0,0,0,0,1,0,0,6.8,200,Sr,5-10,12,-0.139954,49.3371,13.3,2015,31119,all,,0,0,0,0,0,,,0,0,
Darius Carter,Wichita St.,MVC,34,53.8,111.1,27.1,52.8,55.2,10.5,20.4,5.8,11.4,77,120,0.642,147,283,0.519,4,7,0.571,3.2,1.2,41.4,Sr,6-6,12,2.85721,123.454,4.2,2015,31121,all,,0.51357487,73,113,74,168,0.646,0.4405,20,22,0.9091
Varun Ram,Maryland,B10,21,4,66,14.9,0,45.5,0,9.5,9.5,43.9,8,8,1,0,1,0,0,4,0,0,3.3,160,Sr,5-9,21,-0.21795,62.2718,5.6,2015,31123,all,,0.50017501,0,1,0,0,0,,0,0,
Elijah Watson,UT Rio Grande Valley,WAC,26,47.9,78.2,14.4,40.4,41.9,2.2,7.3,30.3,34.6,20,46,0.435,23,48,0.479,0,9,0,0.2,2,80.7,Fr,6-2,1,-1.12876,69.6627,4.8,2015,31125,all,,1.8541566,18,35,5,13,0.5143,0.3846,0,0,
Nate Kratch,Santa Clara,WCC,30,53.4,105.4,16.5,52.6,53.6,13.1,13.6,3.8,17.3,35,64,0.547,59,106,0.557,1,9,0.111,3.6,1.6,55.7,So,6-6,43,1.30794,103.013,6.7,2015,31130,all,,0.35487201,47,73,12,33,0.6438,0.3636,2,2,1
Jordan Burgess,VCU,A10,35,52.8,96.7,14.3,43.8,45.9,5.3,17.8,6.5,14.4,35,65,0.538,35,71,0.493,24,91,0.264,2.6,1.6,40.1,So,6-4,20,0.611957,93.3755,3.2,2015,31133,all,,1,30,46,5,25,0.6522,0.2,5,6,0.8333
Anders Broman,South Dakota St.,Sum,17,6.8,105.6,18.8,47.2,54.5,1.3,8.7,10.4,14,14,22,0.636,4,10,0.4,3,8,0.375,0,2.6,122.2,So,6-2,5,0.297482,101.428,3.1,2015,31136,all,9.2,1.39969605,2,4,2,6,0.5,0.3333,0,0,
Johnny Griffin,Chicago St.,WAC,28,45.3,96.1,12.3,46.7,48.5,9.2,18.3,3.1,18.6,23,44,0.523,34,63,0.54,1,13,0.077,5,3.6,57.9,So,6-5,3,-0.0233972,85.0544,5.2,2015,31146,all,,0.449938,29,46,5,17,0.6304,0.2941,11,12,0.9167
Mareik Isom,Arkansas Little Rock,SB,30,38.7,113.5,19.9,57,61.6,5.4,15.8,5.2,16.1,38,43,0.884,30,65,0.462,34,77,0.442,2.2,1.3,30.3,So,6-7,21,1.51654,113.002,5.8,2015,31149,all,,0.4399256,16,32,14,33,0.5,0.4242,2,2,1
Aaron Ross,Texas Tech,B12,23,17.6,75.9,22.4,27.4,39.3,5.8,17,8.1,26,26,30,0.867,14,43,0.326,2,19,0.105,3.3,0.3,48.4,So,6-8,15,-0.0503849,83.9395,5.1,2015,31150,all,48.6,0.38094195,6,17,8,25,0.3529,0.32,0,0,
Robert Turner,Texas Tech,B12,32,60.5,94.7,22.2,42.3,46.2,4.1,10.5,19.5,18.2,50,69,0.725,61,146,0.418,31,108,0.287,0.3,2.1,27.2,Sr,6-1,14,1.3946,101.905,2.2,2015,31151,all,,1.180032,46,82,12,60,0.561,0.2,4,4,1
Stan Mays,Texas Tech,B12,9,2.7,95,31.1,63.6,67.6,3.4,7.1,7.9,34.7,6,8,0.75,1,1,1,4,10,0.4,0,0,72.7,So,6-2,2,0.338868,110.524,2.3,2015,31152,all,,0.16664167,1,1,0,0,1,,0,0,
Mangok Mathiang,Louisville,ACC,34,43.9,95,12.3,38.8,41.6,13.9,13.9,4.5,20.1,26,54,0.481,31,80,0.388,0,0,0,7.9,1.8,67.5,So,6-10,12,0.373685,91.1778,5.2,2015,31158,all,,0.61540473,21,38,10,41,0.5526,0.2439,6,7,0.8571
Patrick Ryan,Elon,CAA,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,So,6-6,42,-0.383131,-25,0,2015,31164,all,,1,,,,,,,,,
John Green,UC Santa Barbara,BW,31,61.3,100.5,25.8,52.3,53.8,6.1,12.8,15,17.9,38,58,0.655,114,224,0.509,28,74,0.378,0.9,1.1,19.5,Jr,6-5,31,2.09676,109.68,5.5,2015,31168,all,67.4,0.85960748,52,81,62,142,0.642,0.4366,11,11,1
Isaac McGlone,Eastern Kentucky,OVC,31,70.9,102.4,12.5,52,53.1,0.7,9.1,16.4,19,13,19,0.684,18,34,0.529,41,119,0.345,0.1,3.1,12.4,So,6-2,5,0.557208,90.8614,3.1,2015,31169,all,,2.38894491,14,25,4,9,0.56,0.4444,0,0,
Colin Gruber,UC Riverside,BW,9,3.7,37,17.4,10.7,10.7,7.8,8.4,4.3,16,0,0,0,0,10,0,1,4,0.25,0,5.6,0,Sr,6-5,22,-0.884655,33.1198,4.5,2015,31183,all,,0.33333333,0,3,0,7,0,0,0,0,
Steven Thornton,UC Riverside,BW,29,73,103.8,17.5,47.9,53.1,3.9,10.1,7.5,15,68,90,0.756,45,104,0.433,40,115,0.348,1.2,2.4,41.1,Sr,6-4,24,1.50333,100.093,4.5,2015,31184,all,,0.84214391,33,53,12,51,0.6226,0.2353,4,4,1
Nick Gruninger,UC Riverside,BW,29,58,100,17.5,46.4,53.1,1,8,30,26.2,41,44,0.932,38,74,0.514,18,66,0.273,0,1.9,31.4,Sr,5-10,0,0.886088,96.3146,3.5,2015,31185,all,,1.90565596,21,34,17,40,0.6176,0.425,0,0,
Garland Owens,Boston College,ACC,32,40.8,97.2,13.5,52.7,53.9,5.8,9.2,6.6,21.9,13,21,0.619,44,79,0.557,3,13,0.231,1.1,0.7,22.8,So,6-5,0,0.518212,94.4572,4,2015,31189,all,35.2,0.68002048,43,64,1,16,0.6719,0.0625,18,23,0.7826
Craig Brown,Kent St.,MAC,32,24.7,72.2,16,26.1,31.5,8.8,9.6,4,22.4,14,21,0.667,11,46,0.239,5,25,0.2,0.6,0.8,29.6,Sr,6-5,15,-0.679594,66.9761,5.9,2015,31194,all,,0.36835707,2,15,9,31,0.1333,0.2903,0,2,0
Ty Egbert,Idaho,BSky,25,23.5,106.4,12.6,47.8,54.5,6.4,17.1,2.6,17.3,17,21,0.81,22,46,0.478,0,0,0,2.8,0.2,45.7,So,6-8,41,0.283916,93.0753,5.4,2015,31197,all,,0.38463136,19,34,3,12,0.5588,0.25,6,6,1
Kerwin Okoro,Rutgers,B10,16,8.8,77.1,22.1,36.1,40.4,3.9,9.3,14.3,24.7,5,5,1,7,19,0.368,4,17,0.235,0,1.1,13.9,Jr,6-5,3,-0.0546051,83.1642,3.9,2015,31198,all,,0.7,6,13,1,6,0.4615,0.1667,0,0,
Stephen Zurich,Rutgers,B10,8,2.3,11.6,8.1,0,0,0,8,6.4,52.3,0,2,0,0,1,0,0,0,0,4,0,200,Jr,6-5,21,-1.10617,-2.52703,5.5,2015,31199,all,,0.5,0,0,0,1,,0,0,0,
Junior Etou,Rutgers,B10,31,71.8,94.4,15.4,44.7,48.1,5.4,20.1,4.4,16.4,45,68,0.662,58,133,0.436,23,74,0.311,1.6,0.8,32.9,So,6-7,10,0.819822,93.3819,2.5,2015,31200,all,71.2,0.47364986,35,62,23,70,0.5645,0.3286,7,7,1
Darrion Allen,Longwood,BSth,31,48.8,92.3,17,42.9,47.8,5.1,7.4,8.1,19.3,38,52,0.731,39,95,0.411,16,52,0.308,2.3,2,35.4,So,6-2,3,-0.00223255,85.3808,3.8,2015,31202,all,,0.79996343,31,62,8,33,0.5,0.2424,3,3,1
Nick Griffin,George Washington,A10,35,19.5,98.7,18.5,45.3,46.5,3.5,9.1,5.4,13.5,5,6,0.833,7,29,0.241,24,66,0.364,0.8,1.1,6.3,So,6-2,5,0.364008,98.7435,3.2,2015,31203,all,20.4,0.63633471,4,10,3,19,0.4,0.1579,0,0,
Elijah Ray,IUPUI,Sum,27,23.7,93,24.3,52.1,55.1,7.4,22.3,5.1,24.6,23,33,0.697,38,72,0.528,8,24,0.333,0,1.4,34.4,So,6-6,14,0.474059,97.6942,5,2015,31210,all,,0.20687087,22,36,16,36,0.6111,0.4444,0,1,0
Kerry Weldon,UMass Lowell,AE,28,48.9,78.2,19.6,44,41.3,11.1,19.2,9.4,24,18,61,0.295,48,108,0.444,0,1,0,2.1,2.4,56,Sr,6-5,23,-0.595887,76.7254,6.2,2015,31219,all,,0.53486647,48,96,0,11,0.5,0,9,10,0.9
Kavon Stewart,Robert Morris,NEC,34,68.3,89,19.2,37.7,44.5,1.9,8,29.9,27.5,74,118,0.627,48,133,0.361,13,46,0.283,0.1,3.5,65.9,So,6-0,3,0.0614298,86.0382,2.5,2015,31224,all,,1.83528,30,74,18,59,0.4054,0.3051,0,0,
Cole Harrison,Dartmouth,Ivy,27,12.7,75.4,20.7,50,48,7.3,19,3,30.6,4,12,0.333,18,36,0.5,0,0,0,5.4,0.9,33.3,So,6-10,44,-0.182968,75.8397,9.4,2015,31227,all,,0.13336933,10,20,8,13,0.5,0.6154,2,2,1
Aaron Tate,Robert Morris,NEC,33,56.1,98.6,10.7,50,50.1,8.6,12.6,3.1,20.4,16,33,0.485,55,110,0.5,0,0,0,1.3,1.1,30,Jr,6-5,24,-0.0623128,84.662,2.8,2015,31228,all,,0.44822485,48,79,7,31,0.6076,0.2258,6,7,0.8571
Thomas Peters,Pacific,WCC,3,0.5,0,37.5,0,0,0,0,0,28.3,0,4,0,0,1,0,0,0,0,0,0,400,So,6-6,30,-0.440949,21.875,6.7,2015,31243,all,,0,0,0,0,1,,0,0,0,
Richard Brown,Army,Pat,12,5.2,58.7,5.2,0,0,5.6,11.6,7.8,36.2,0,0,0,0,1,0,0,2,0,1.7,0.9,0,So,6-6,1,-0.82106,38.7678,2.6,2015,31245,all,,2.0006502,0,1,0,0,0,,0,0,
Dylan Jones,Penn,Ivy,22,13.7,84.6,22,46.9,50.7,11.8,12.4,3,27.9,15,26,0.577,15,32,0.469,0,0,0,3.2,2.5,81.3,So,6-8,13,0.0581037,87.8044,10.1,2015,31249,all,30,0.13332356,12,20,3,12,0.6,0.25,4,4,1
John Baker,Incarnate Word,Slnd,9,4,65.8,5.1,33.3,33.3,3,11.7,0,27.5,0,0,0,1,3,0.333,0,0,0,0,0,0,So,6-5,21,-0.595894,47.4019,4.9,2015,31251,all,,0,2,3,0,3,0.6667,0,0,0,
Matt Howard,Penn,Ivy,28,65.4,102.5,18,51.7,55.2,4,11.4,8.4,17.6,50,71,0.704,67,126,0.532,17,53,0.321,1.2,2.4,39.7,So,6-4,24,1.37798,100.533,2.9,2015,31252,all,53,0.70273952,44,67,23,59,0.6567,0.3898,6,6,1
Mac Hoffman,Army,Pat,17,11.8,109.4,9.2,40,44.7,7.4,10.1,6.2,9,4,5,0.8,5,12,0.417,2,8,0.25,1.5,1.2,25,So,6-8,20,0.21224,92.9148,9.2,2015,31254,all,,2.50045005,4,7,1,5,0.5714,0.2,0,0,
Isaiah Taylor,Texas,B12,24,55.1,102.5,26.9,42.1,49.1,1.5,9.4,33.4,19.6,85,101,0.842,98,233,0.421,11,39,0.282,0.3,1.9,37.1,So,6-1,1,3.65364,118.864,2.6,2015,31265,all,35.6,1.74601905,47,91,51,142,0.5165,0.3592,3,4,0.75
Kendal Yancy,Texas,B12,34,52.7,107.2,17.9,47.6,51.1,4.8,9.8,17.2,18.1,35,45,0.778,48,105,0.457,28,84,0.333,0.7,0.8,23.8,So,6-3,0,1.90761,111.286,2.3,2015,31266,all,78.8,1.59465172,27,41,21,64,0.6585,0.3281,0,0,
Damarcus Croaker,Texas,B12,5,3.4,84.1,14.5,40,40,5.3,6.7,12.4,27.9,0,0,0,1,1,1,2,9,0.222,0,0,0,So,6-2,5,-0.317539,75.6772,1.7,2015,31272,all,73.8,1,0,0,1,1,,1,0,0,
Sherron Dorsey-Walker,Iowa St.,B12,3,2.9,99.7,11.7,43.8,50.3,0,10.9,4.2,12.5,2,2,1,2,4,0.5,1,4,0.25,0,1.5,25,So,6-4,4,0.0630063,86.809,0,2015,31280,all,67,1,1,1,1,3,1,0.3333,0,0,
Ken Williams,South Alabama,SB,31,82.5,101.6,25.2,47.2,51.7,1.3,11,17.6,16,98,124,0.79,74,192,0.385,81,222,0.365,0.7,1.2,30,So,6-2,1,2.68008,108.602,2.4,2015,31284,all,,1.05262701,33,78,41,114,0.4231,0.3596,0,0,
Georgi Boyanov,South Alabama,SB,31,42.9,100.3,18.8,51.1,53.1,8.5,20.2,6.6,18.3,40,69,0.58,55,99,0.556,9,35,0.257,1.7,2.3,51.5,So,6-8,10,0.835584,99.2953,4.9,2015,31286,all,,0.56254512,41,69,14,30,0.5942,0.4667,12,12,1
Drew Brandon,Eastern Washington,BSky,32,83.2,115.3,19.4,46.6,52.6,6.9,17.6,23.6,16.7,81,99,0.818,90,177,0.508,22,87,0.253,1,3.1,37.5,Sr,6-4,22,2.94742,110.783,2.9,2015,31296,all,,2.58069646,67,112,23,65,0.5982,0.3538,4,4,1
John Heard,Baylor,B12,6,0.9,121.2,9.8,50,50,0,28.6,0,0,0,0,0,0,0,0,1,3,0.333,0,0,0,Jr,6-5,13,0.165801,109.303,3.3,2015,31302,all,,,0,5,0,0,0,,0,0,
Jamal Hunter,Jacksonville St.,OVC,28,54.3,96,14.4,49.6,52.2,8.7,17.2,6,22.3,24,36,0.667,57,115,0.496,0,0,0,10,1.7,31.3,Sr,6-8,22,0.0969748,86.6421,6,2015,31307,all,,0.48649964,36,56,21,59,0.6429,0.3559,11,12,0.9167
Undra Mitchem,Jacksonville St.,OVC,13,15.1,85.6,18.4,41.2,41.8,2.5,7.6,19.4,17,3,6,0.5,9,15,0.6,8,36,0.222,1.2,3.9,11.8,So,6-2,5,-0.204354,81.0703,5.2,2015,31308,all,,1.59997,0,1,9,14,0,0.6429,0,0,
Avery Moore,Jacksonville St.,OVC,28,63.9,100.5,18,45.9,48.4,1.5,7.8,15.9,11,26,31,0.839,20,50,0.4,58,183,0.317,0.4,1.7,13.3,Sr,5-10,1,0.906735,95.1808,2.5,2015,31311,all,,1.85717347,5,17,15,33,0.2941,0.4545,0,0,
Jeremy Morgan,Northern Iowa,MVC,35,57.8,116.8,14.3,52.6,56.1,4.9,12.5,7.8,10.1,38,52,0.731,33,58,0.569,31,93,0.333,3.1,3.4,34.4,So,6-5,20,2.17879,112.256,3.1,2015,31312,all,62.8,1.76466955,23,36,10,22,0.6389,0.4545,5,5,1
Tyler Ailshie,East Tennessee St.,SC,4,0.8,0,0,0,0,0,26,38.8,0,0,0,0,0,0,0,0,0,0,0,0,0,Sr,6-1,21,-0.856689,-25,0,2015,31314,all,,,,,,,,,,,
Charles Hankerson Jr.,Wyoming,MWC,32,70,90.5,18.2,46.8,46.8,1.6,12.4,20,17.8,25,56,0.446,39,88,0.443,38,117,0.325,0,2.1,27.3,Sr,6-4,1,0.402142,89.355,2.8,2015,31318,all,79.2,1.89351852,33,51,6,37,0.6471,0.1622,0,0,
Georgi Funtarov,UC Davis,BW,5,1.3,103.5,21.7,50,58.8,0,21.9,0,18.2,2,2,1,1,2,0.5,1,3,0.333,0,4,40,So,6-8,12,0.221618,105.371,7.5,2015,31333,all,,0,1,1,0,1,1,0,0,0,
Zach Checkal,North Dakota St.,Sum,6,0.6,45.1,22.3,0,0,31.1,31.1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,So,6-3,4,-0.172766,48.0708,10,2015,31340,all,,,0,0,0,2,,0,0,0,
Eli Carter,Florida,SEC,28,51.6,95.9,22.6,45.3,48.4,1.2,8.8,17.7,18,34,42,0.81,42,94,0.447,43,141,0.305,0,2.2,17.9,Jr,6-2,1,1.63503,104.662,2.7,2015,31342,all,68.8,1.25003182,22,40,20,54,0.55,0.3704,0,0,
Zena Edosomwan,Harvard,Ivy,27,27.8,81.5,25,37.5,41.3,12.7,19.3,5.2,21.4,23,40,0.575,36,96,0.375,0,0,0,6.3,1,41.7,So,6-9,4,0.111039,88.1479,6.3,2015,31343,all,81.4,0.23334944,29,57,7,40,0.5088,0.175,12,14,0.8571
Matt Fraschilla,Harvard,Ivy,10,2.5,38.8,20.4,25,31.4,0,12.9,0,44.2,2,5,0.4,1,4,0.25,0,0,0,0,0,125,So,5-11,12,-0.463424,39.36,6.9,2015,31346,all,,0.400048,1,4,0,0,0.25,,0,0,
Zack Denny,Bowling Green,MAC,32,66.9,110.4,17.9,52.7,56.3,5.6,17,6.9,15.4,45,53,0.849,50,113,0.442,50,124,0.403,0.7,3.8,22.4,So,6-2,4,2.0032,106.91,2.7,2015,31347,all,11.8,0.81580547,27,53,23,60,0.5094,0.3833,0,0,
Dakarai Henderson,Sam Houston St.,Slnd,31,52.4,98.6,21,42.4,46,3.7,8.1,6.3,11.6,45,60,0.75,30,100,0.3,52,155,0.335,0.3,1.6,23.5,Jr,6-2,44,0.802703,96.337,2.1,2015,31353,all,,0.72411296,12,38,18,62,0.3158,0.2903,3,3,1
Terrance O'Donohue,College of Charleston,CAA,30,28.6,88.8,16,46.5,48.6,8.9,9.1,3,23.2,15,26,0.577,27,61,0.443,4,10,0.4,3.7,2.9,36.6,So,6-7,15,-0.140492,82.2189,7.1,2015,31359,all,48.8,0.22732851,16,31,11,27,0.5161,0.4074,3,3,1
Aubrey Williams,Toledo,MAC,16,3.1,77,23.7,45.5,44.9,15,13.6,0,30.3,2,5,0.4,5,10,0.5,0,1,0,2.7,0,45.5,So,6-7,15,-0.0294491,82.1004,7.8,2015,31360,all,,0,3,5,2,5,0.6,0.4,0,0,
Jabari Bird,California,P12,23,48.7,105.3,20.1,51.2,53.3,3.9,9.5,13,12.9,26,34,0.765,61,126,0.484,31,84,0.369,1.5,1,16.2,So,6-6,23,2.42134,110.18,3.1,2015,31372,all,96,1.42853622,27,40,34,88,0.675,0.3864,4,6,0.6667
Dougal Weir,Hartford,AE,15,3.4,25.6,10.7,20,20,0,12.9,0,44.2,0,0,0,1,5,0.2,0,0,0,3.1,0,0,So,6-9,14,-0.66074,13.8877,9,2015,31373,all,,0.33333333,0,2,1,3,0,0.3333,0,0,
Dustin Hogue,Iowa St.,B12,34,65.6,109.8,17.7,62.4,61.6,7.3,13.3,7.6,19.2,55,100,0.55,89,145,0.614,28,65,0.431,1.2,1.5,47.6,Sr,6-6,22,2.58353,113.791,3.9,2015,31374,all,,0.71696177,78,107,11,38,0.729,0.2895,10,12,0.8333
Daniel Edozie,Iowa St.,B12,16,10.9,125.7,18.6,57.1,62.5,18.5,12.3,7,14.5,19,27,0.704,16,28,0.571,0,0,0,0.7,1.2,96.4,Sr,6-8,42,1.34368,127.275,4.9,2015,31376,all,,0.85714286,9,12,7,16,0.75,0.4375,4,5,0.8
Joey Burbach,Rice,CUSA,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,So,6-5,2,-0.383131,-25,0,2015,31381,all,,,1,1,0,0,1,,0,0,
Rashawn Thomas,Texas A&M Corpus Chris,Slnd,32,68.8,100.5,30,54.4,57.8,13,21.5,9.7,22.7,137,216,0.634,149,269,0.554,0,5,0,5.2,1.2,78.8,So,6-7,25,2.26959,109.107,5.4,2015,31386,all,,0.3300974,111,175,40,96,0.6343,0.4167,6,9,0.6667
Emmanuel Toney,Texas A&M Corpus Chris,Slnd,32,48.8,101.3,9.3,46.8,52.5,4.9,6.6,8.6,23.4,22,30,0.733,23,43,0.535,4,19,0.211,0.4,3.1,48.4,So,6-2,22,-0.0958672,84.0012,3.6,2015,31389,all,,1.12494688,21,31,2,12,0.6774,0.1667,1,1,1
Drew Wilson,Oral Roberts,Sum,6,5.8,99.1,9,50,44.7,12.5,17.9,0,18,0,2,0,4,8,0.5,0,0,0,7,4.1,25,Jr,6-7,35,0.134332,88.5093,10.7,2015,31390,all,18.6,0,4,6,0,2,0.6667,0,0,0,
Denell Henderson,Oral Roberts,Sum,32,52.4,100.9,24.9,53.5,57.1,11.7,16.8,9.1,23,67,97,0.691,102,187,0.545,3,12,0.25,6.6,0.5,48.7,Sr,6-7,34,1.59115,107.152,6,2015,31392,all,,0.3846271,68,107,34,80,0.6355,0.425,6,6,1
Adrion Webber,Oral Roberts,Sum,32,34.1,115.2,14.3,47.3,54.3,6.7,13.6,5.1,10.6,32,37,0.865,15,30,0.5,19,62,0.306,0,1.1,40.2,Sr,6-5,22,1.08654,108.221,3.2,2015,31394,all,,1.16690281,10,17,5,13,0.5882,0.3846,1,1,1
Houston Kessler,Georgia,SEC,29,13.4,77.9,11.7,40.4,42.3,6.7,10.1,0,26.1,5,10,0.5,6,17,0.353,3,9,0.333,2.4,0.7,38.5,So,6-8,24,-0.302433,71.4119,4.9,2015,31406,all,74.6,0,6,10,0,7,0.6,0,0,0,
Daquan Brickhouse,Coppin St.,MEAC,17,32.6,104.7,17.6,45,51.3,3.3,8.6,17.9,15,29,31,0.935,22,60,0.367,18,49,0.367,0,2.9,28.4,Sr,5-8,1,1.24076,100.959,2.9,2015,31409,all,,1.85711837,11,27,11,34,0.4074,0.3235,0,0,
Ryan Pierson,Vermont,AE,25,18.9,92.7,20.9,43.3,49.7,9.6,11.5,6,21.1,19,22,0.864,29,66,0.439,0,1,0,1.3,0.5,32.8,Sr,6-10,3,0.250167,92.5788,4.6,2015,31411,all,47,0.42862449,22,41,7,25,0.5366,0.28,1,1,1
Hector Harold,Vermont,AE,30,50.3,89.7,22.6,47.7,50.1,2.8,17.4,11,20.8,35,52,0.673,55,118,0.466,31,95,0.326,3.5,1.7,24.4,Sr,6-7,5,0.472326,91.5263,4.7,2015,31412,all,,0.65386908,47,87,8,31,0.5402,0.2581,2,2,1
Justin Graham,Hartford,AE,29,59.9,99.9,17.2,49.3,54.3,1.3,10.2,14.1,18.8,50,68,0.735,37,79,0.468,25,72,0.347,0.2,2.2,45,So,6-1,2,0.812163,95.0786,2.6,2015,31416,all,,1.28941344,34,66,3,13,0.5152,0.2308,0,0,
E.C. Matthews,Rhode Island,A10,31,79.8,96.1,29.1,48.8,53.8,4,12.1,14.8,22.3,130,175,0.743,100,204,0.49,66,204,0.324,1.8,1.4,42.9,So,6-5,0,2.81018,109.925,2.6,2015,31419,all,80.8,0.54783238,62,104,38,100,0.5962,0.38,5,7,0.7143
Will Darley,UMBC,AE,19,39.8,84,16.9,50,53.1,2.6,12.4,9.2,28,23,34,0.676,30,63,0.476,12,33,0.364,1.2,0.8,35.4,So,6-8,12,-0.513729,79.552,2,2015,31421,all,,0.48649481,22,38,8,25,0.5789,0.32,0,0,
Wanaah Bail,UCLA,P12,11,6.8,88.4,14.5,38.9,38.2,14.6,18.1,1.8,16.4,3,9,0.333,7,18,0.389,0,0,0,2.3,0.6,50,So,6-9,1,-0.0119899,85.0284,3.2,2015,31424,all,77.8,0.25,7,13,0,5,0.5385,0,1,1,1
Kory Alford,UCLA,P12,12,1.8,59.9,11.2,37.5,37.5,0,8.6,6.4,40.3,0,0,0,0,1,0,1,3,0.333,0,0,0,Jr,6-4,2,-0.257697,51.1364,0,2015,31425,all,,0.49970006,0,0,0,1,,0,0,0,
