0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
Maverick Rowan,North Carolina St.,ACC,25,58,110.3,17.6,53.6,56.2,3.3,10.1,5.4,12.6,34,40,0.85,53,100,0.53,53,147,0.361,0.5,1.2,16.2,So,6-7,24,2.76871,113.662,2.4,2017,39670,all,91.6,0.73333333,33,49,20,50,0.6735,0.4,1,2,0.5
Ike Smith,Georgia Southern,SB,31,77,109.9,30.1,56.2,58.1,3.6,14.6,14.1,13.3,119,185,0.643,158,290,0.545,59,149,0.396,2.4,2.6,42.1,So,6-4,3,3.67733,121.225,3,2017,39674,all,,0.77779815,97,153,60,136,0.634,0.4412,17,17,1
Montae Glenn,Georgia Southern,SB,31,46.9,113.2,15.8,57.8,58,16.2,12.2,1.7,18.4,28,50,0.56,63,109,0.578,0,0,0,3.3,1.1,45.9,So,6-8,0,1.28482,106.611,5.4,2017,39675,all,,0.16664833,52,82,12,28,0.6341,0.4286,8,8,1
Donte Thomas,Arkansas St.,SB,31,70.8,92.5,24,37.6,44.1,2.8,15,35.4,23.5,92,150,0.613,68,183,0.372,11,42,0.262,0.9,1.6,66.7,Sr,6-4,0,1.01496,97.2411,3.6,2017,39677,all,,1.98874627,56,118,12,65,0.4746,0.1846,0,1,0
Christian Davis,Arkansas St.,SB,7,0.9,54.8,23.1,0,25.6,10.5,20.9,0,22.8,2,4,0.5,0,1,0,0,1,0,10.2,0,200,So,6-6,15,-0.154704,58.5695,7.3,2017,39678,all,4.2,0,0,0,0,1,,0,0,0,
Jake Wilson,Appalachian St.,SB,18,8.7,59.8,18.5,31.6,31.8,8.5,22.3,5.7,30.7,4,13,0.308,6,19,0.316,0,0,0,7.2,0,68.4,So,7-1,15,-0.542656,58.177,8.6,2017,39679,all,,0.33333333,6,15,0,4,0.4,0,0,0,
Nate Sestina,Bucknell,Pat,31,26.5,102.8,21.7,53.6,55.2,11.7,23.8,6.4,18.9,16,23,0.696,56,100,0.56,7,24,0.292,4.6,1.1,18.5,So,6-8,4,0.776898,105.648,6.1,2017,39685,all,,0.44443169,42,66,14,34,0.6364,0.4118,3,5,0.6
Kimbal Mackenzie,Bucknell,Pat,35,75.1,115.6,18.3,57.3,61.4,1.5,6.9,14.5,16.1,79,95,0.832,72,137,0.526,64,156,0.41,0.2,2.2,32.4,So,6-1,1,2.83808,114.178,3,2017,39686,all,,1.50910017,37,66,35,71,0.5606,0.493,0,0,
Malik Miller,Fairleigh Dickinson,NEC,29,36.7,99.6,16.2,53.4,55,7.3,21.2,0.9,18.9,19,30,0.633,45,71,0.634,7,33,0.212,6.2,1.3,28.8,So,6-9,35,0.353428,93.8478,5.4,2017,39687,all,,0.17386201,32,43,13,28,0.7442,0.4643,12,12,1
Mike Holloway,Fairleigh Dickinson,NEC,29,68,102.6,22.8,54.8,57.8,11.4,15.3,9.3,22.5,74,110,0.673,121,219,0.553,0,2,0,2.4,1.5,49.8,So,6-7,34,1.71636,105.068,5.2,2017,39688,all,,0.47885241,112,174,9,45,0.6437,0.2,10,11,0.9091
Mitchell McMullen,LIU Brooklyn,NEC,10,2.7,141.5,3.6,150,150,0,10,10,47.4,0,0,0,0,0,0,1,1,1,0,0,0,So,5-8,12,0.348893,116.513,4.7,2017,39689,all,,3,0,0,0,0,,,0,0,
Kwe Askew,LIU Brooklyn,NEC,14,5.6,96.3,9.4,44.4,43.2,8.1,14.6,5.1,17.7,1,3,0.333,4,9,0.444,0,0,0,4.8,0.8,33.3,So,6-7,0,-0.126966,79.6096,5.1,2017,39690,all,,1,4,6,0,3,0.6667,0,0,0,
Kyle Foreman,Boston University,Pat,30,62.1,91.1,20.8,40.5,46.7,2.2,8.3,32.3,28.4,52,66,0.788,52,127,0.409,15,57,0.263,0.5,4.2,35.9,So,6-1,25,0.411657,91.5011,2.9,2017,39691,all,,1.679,40,90,12,37,0.4444,0.3243,0,0,
Kamali Chambers,Boston University,Pat,15,4.9,92.1,14.3,45,50.6,5.5,3.7,8.7,25.6,4,6,0.667,3,6,0.5,1,4,0.25,0,0,60,So,5-11,24,-0.030635,84.8012,3.9,2017,39692,all,,1,2,5,1,1,0.4,1,0,0,
Brandon Johnson,Boston University,Pat,6,0.9,18.8,15.8,0,0,10.4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,So,6-4,34,-0.470853,12.9266,0,2017,39693,all,,0,0,0,0,0,,,0,0,
Ghassan Nehme,Fairleigh Dickinson,NEC,11,16.2,78.9,20.4,36.9,38.6,3.1,14.2,12.1,19.2,4,5,0.8,3,21,0.143,14,44,0.318,0,1.8,7.7,So,6-3,23,-0.610583,76.6996,5.3,2017,39694,all,,0.92308343,1,12,2,9,0.0833,0.2222,0,0,
Shaquille Morris,Wichita St.,MVC,33,42.6,112.5,24.7,52.6,57.4,7.7,22.9,12.3,15.6,70,88,0.795,114,214,0.533,4,14,0.286,6.9,1.2,38.6,Jr,6-8,24,2.13306,120.92,5.2,2017,39698,all,31.4,0.8999575,60,102,52,112,0.5882,0.4643,19,20,0.95
Pookie Powell,La Salle,A10,24,61.3,114.5,21.6,51.8,57.3,1.3,16.1,20.8,12.5,75,89,0.843,65,131,0.496,41,113,0.363,0.2,2.4,36.5,So,6-0,0,3.54918,119.895,2.5,2017,39702,all,,2.14290612,54,91,11,40,0.5934,0.275,1,2,0.5
Geremy McKay,Eastern Washington,BSky,8,2.4,124.4,16.9,100,62.3,23.4,7.1,0,10.8,5,11,0.455,2,2,1,0,0,0,3.4,1.8,550,So,6-7,40,0.501938,123.329,6.3,2017,39711,all,,0,2,2,0,0,1,,0,0,
Max Hazzard,UC Irvine,BW,34,38.8,97.6,19,48.3,50.1,1.5,9.5,16,19.5,24,39,0.615,36,72,0.5,24,77,0.312,0,1.6,26.2,Fr,5-10,2,0.501721,96.2123,4.1,2017,39718,all,37.2,1.37142563,27,46,9,27,0.587,0.3333,0,0,
Garrison Goode,UC Davis,BW,24,36.6,83.4,9.8,42,41.9,7.9,11.9,5.1,25.5,13,33,0.394,21,50,0.42,0,0,0,0.7,1.7,66,So,6-7,44,-1.21546,70.1754,4.2,2017,39719,all,,0.7826087,17,35,4,15,0.4857,0.2667,3,5,0.6
James Fives,Loyola MD,Pat,32,57.6,91,16.5,41.7,49.4,5.9,7.8,5.5,24.2,64,87,0.736,28,81,0.346,23,69,0.333,0.3,1.9,58,So,6-6,25,-0.0670495,86.1072,4,2017,39720,all,,0.42001056,18,47,10,34,0.383,0.2941,0,0,
LaRond Williams,Long Beach St.,BW,24,13.3,67.1,14.9,29.6,37.6,8.3,16.7,2.9,34.5,10,16,0.625,8,27,0.296,0,0,0,8.3,1.6,59.3,Fr,6-9,22,-0.632079,61.7373,12,2017,39724,all,2.4,0.1875,4,11,4,16,0.3636,0.25,2,2,1
Quentin Shropshire,Long Beach St.,BW,11,4.1,110,14.5,40,46.2,18.9,13.1,6.8,14.5,3,4,0.75,4,10,0.4,0,0,0,5.8,0,40,Jr,6-6,10,0.25429,102.254,11.3,2017,39725,all,,1,2,6,2,4,0.3333,0.5,0,0,
Siler Schneider,UC Davis,BW,34,57.8,91.7,26.1,46.4,50.2,2.9,12.7,17.7,21.8,69,96,0.719,77,172,0.448,42,130,0.323,0.3,1.2,31.8,So,6-3,5,0.949962,98.6746,3.9,2017,39726,all,,0.8571551,40,75,37,97,0.5333,0.3814,0,0,
Chima Moneke,UC Davis,BW,34,67.9,99.6,28.3,51.8,55.2,11.2,29.6,7.5,19.4,133,208,0.639,177,342,0.518,0,0,0,5.8,1.8,60.8,Jr,6-6,11,2.12368,109.269,4,2017,39729,all,,0.30852897,103,178,74,164,0.5787,0.4512,17,18,0.9444
Joe Mooney,UC Davis,BW,14,11.1,88.6,13.1,40.5,42.9,0,5.3,9,14.3,3,3,1,6,12,0.5,6,25,0.24,0,1.1,8.1,Fr,6-3,22,-0.266836,79.8579,3.2,2017,39730,all,,1.5,3,6,3,6,0.5,0.5,0,0,
Lew Stallworth,UT Rio Grande Valley,WAC,29,62.4,99.7,19,49.2,53.2,2.1,7.7,23.7,22.8,58,84,0.69,59,122,0.484,25,74,0.338,0.4,1.9,42.9,So,6-1,13,1.00881,98.3829,3.2,2017,39746,all,,1.68112044,45,84,14,38,0.5357,0.3684,2,2,1
Jake Wright,Miami OH,MAC,30,66.6,109.6,14.6,52.1,54.6,1,5.7,3.3,7.2,25,26,0.962,22,50,0.44,67,185,0.362,0,0.8,11.1,So,6-4,13,1.32683,101.197,1.6,2017,39762,all,,0.68423712,9,21,13,29,0.4286,0.4483,0,0,
King McClure,Baylor,B12,31,32.2,110.5,16.8,54.8,57.3,2.3,7,10.7,20,22,30,0.733,24,42,0.571,26,73,0.356,0.5,1.8,26.1,So,6-3,22,1.28565,113.163,3.6,2017,39768,all,86.4,1.03993344,17,24,7,17,0.7083,0.4118,2,2,1
Wendell Mitchell,Baylor,B12,24,14.9,83.4,21,43.6,47.6,0.6,7.9,13.5,31.7,12,17,0.706,12,26,0.462,8,29,0.276,1.1,1.8,30.9,Fr,6-3,1,0.0889083,89.9848,5.5,2017,39769,all,66.2,0.73913043,6,12,6,14,0.5,0.4286,1,1,1
Justin Robinson,Duke,ACC,6,0.7,102.8,5.1,0,52.6,0,10.9,0,0,1,2,0.5,0,0,0,0,0,0,0,0,0,Fr,6-8,50,-0.0143077,84.4667,0,2017,39770,all,25.2,,3,6,0,2,0.5,0,0,0,
Brennan Besser,Duke,ACC,1,0.1,0,18.9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,So,6-5,53,-0.612911,-1.375,20,2017,39771,all,,,0,0,0,0,,,0,0,
Antonio Vrankovic,Duke,ACC,13,6.8,124.3,18.1,68.4,68.1,19,19.5,8.8,22,7,11,0.636,13,19,0.684,0,0,0,3.7,0,57.9,So,7-0,30,1.04185,125.586,6.3,2017,39773,all,59.6,0.71420613,11,14,2,5,0.7857,0.4,4,4,1
Jake Lindsey,Baylor,B12,34,56.8,113.2,13.3,51.9,53.9,2.6,8.5,23.9,23.3,20,29,0.69,37,79,0.468,20,50,0.4,1.8,1.4,22.5,So,6-5,3,1.96784,111.884,3.5,2017,39775,all,54.6,2.82051512,33,46,5,34,0.7174,0.1471,1,1,1
Rozelle Nix,Pittsburgh,ACC,20,9.4,96.2,17,37.5,44.7,17.2,30.2,1.5,19.5,9,13,0.692,9,24,0.375,0,0,0,3.3,0,54.2,Jr,6-11,25,0.251621,98.4651,10.5,2017,39777,all,,0.14285714,6,11,3,13,0.5455,0.2308,0,0,
Nathan Bain,Stephen F. Austin,Slnd,2,2.1,118.4,18.5,50,60.1,9.7,10.1,0,12.5,5,7,0.714,1,2,0.5,1,3,0.333,0,0,140,So,6-6,23,1.25477,115.869,3.2,2017,39778,all,11.6,0.499925,2,2,0,1,1,0,0,0,
TJ Holyfield,Stephen F. Austin,Slnd,29,66.2,105.2,21.5,56,59.7,10.5,21.7,9.1,23.9,67,88,0.761,105,181,0.58,17,52,0.327,4.7,1.9,37.8,So,6-8,22,1.61842,103.856,5.3,2017,39779,all,,0.44873846,79,117,25,62,0.6752,0.4032,10,10,1
Tyler Underwood,Oklahoma St.,B12,10,2.1,86.7,13.8,75,70.7,0,8.7,5.7,44.3,1,2,0.5,0,0,0,2,4,0.5,4,4.1,50,Fr,6-2,32,-0.061534,80.3728,3,2017,39780,all,,0.25,0,0,0,0,,,0,0,
Charles Cooper,Green Bay,Horz,30,64.9,96.3,27.5,43.7,50,4.7,15.3,12.9,16.5,139,209,0.665,129,274,0.471,7,45,0.156,1.2,2.4,65.5,Sr,6-4,34,1.51745,103.681,3.1,2017,39788,all,,0.74997847,82,136,47,138,0.6029,0.3406,5,6,0.8333
Hudson Price,Charlotte,CUSA,27,49.4,105.3,11.9,55.4,57.6,2.3,9.6,4.8,15.8,17,22,0.773,17,31,0.548,30,81,0.37,1.1,1.5,19.6,Jr,6-7,21,0.617528,95.2903,4,2017,39792,all,,0.799944,13,15,4,16,0.8667,0.25,1,1,1
Francisco Santiago,Youngstown St.,Horz,32,81.5,104.9,19.2,50.6,53,3.1,13.8,24,18.3,44,58,0.759,111,224,0.496,32,90,0.356,1.2,2.3,18.5,Jr,6-1,23,1.86685,103.151,2.7,2017,39794,all,,2.16436123,60,104,51,120,0.5769,0.425,0,0,
Ibrahim Sylla,Northern Colorado,BSky,18,24.8,86.3,22.1,49.3,49.1,10.3,20.9,4.7,23.7,17,37,0.459,37,75,0.493,0,0,0,6.6,1.5,49.3,So,6-8,10,0.0288717,87.4961,6.8,2017,39797,all,,0.23076923,30,52,7,23,0.5769,0.3043,7,7,1
Jonah Radebaugh,Northern Colorado,BSky,27,84.9,118.4,10.6,59.6,60.2,3.7,14.2,10.3,15.1,16,25,0.64,30,52,0.577,42,104,0.404,0.4,1.8,16,Fr,6-2,12,1.90479,102.993,2.6,2017,39798,all,,2.11532456,29,46,2,7,0.6304,0.2857,0,0,
Tyler Loose,Northern Colorado,BSky,26,18.3,69.7,8.6,33.3,33.1,0.5,10.4,19,42.7,5,16,0.313,2,5,0.4,0,1,0,0,2.3,266.7,Jr,6-0,4,-0.901498,53.102,3.2,2017,39799,all,,1.9286,2,4,0,1,0.5,0,0,0,
Mike Green,Northern Arizona,BSky,28,56,88.9,25,48.7,50.9,0.8,9.6,22.6,26.3,31,40,0.775,51,123,0.415,54,148,0.365,0,1.6,14.8,So,5-10,5,0.474185,92.4352,1.8,2017,39801,all,,0.85714286,26,52,25,71,0.5,0.3521,0,0,
Jordan Davis,Northern Colorado,BSky,27,83.9,97,34.4,51.5,53.3,2.2,13.9,40.1,22.5,107,182,0.588,175,326,0.537,22,78,0.282,1.7,1.9,45,So,6-2,0,2.93867,112.004,3.6,2017,39802,all,,1.28572086,138,235,37,91,0.5872,0.4066,5,6,0.8333
Isaiah Thomas,Northern Arizona,BSky,24,15.7,108.4,16,61.5,63.3,9.1,21,3.3,21.7,17,26,0.654,24,39,0.615,0,0,0,5.7,0.9,66.7,So,6-9,33,0.366516,99.9541,8.8,2017,39803,all,,0.23076923,21,27,3,12,0.7778,0.25,5,5,1
Steven Stanley,Northern Arizona,BSky,10,5.7,105.9,13.1,70,76.8,5.9,11.2,5.7,36.4,5,5,1,7,10,0.7,0,0,0,0,0,50,So,6-7,20,0.182723,94.3573,6.8,2017,39805,all,,0.28566939,6,7,1,3,0.8571,0.3333,0,0,
Josh McFolley,Detroit,Horz,30,72.6,102.3,24,51.7,56.2,0.9,8.2,20.2,20.7,85,105,0.81,64,134,0.478,69,190,0.363,0.3,3.7,32.4,So,6-1,23,2.03627,106.95,3.9,2017,39812,all,,1.09521349,50,91,14,43,0.5495,0.3256,6,7,0.8571
Adrian Autry,Syracuse,ACC,12,1.2,89.6,23.1,44.4,42.2,0,19.3,0,0,0,1,0,1,2,0.5,2,7,0.286,0,6.9,11.1,So,6-0,11,0.0375803,94.5854,2.4,2017,39815,all,,,0,1,1,1,0,1,0,0,
Chris Clover,Saint Joseph's,A10,30,54.4,90.3,20.4,40.9,44.3,2.7,8.3,9.2,13.6,43,65,0.662,62,157,0.395,22,75,0.293,0.2,1.4,28,So,6-3,15,0.495085,93.2457,3.6,2017,39817,all,46,0.90909091,26,55,36,101,0.4727,0.3564,3,3,1
LaDarien Griffin,St. Bonaventure,A10,29,27.7,98.7,13.9,53.5,54,8.1,12.7,9.1,25.2,16,30,0.533,29,53,0.547,1,4,0.25,3.9,3.2,52.6,So,6-6,15,0.226079,92.2423,5.4,2017,39818,all,30.4,0.81821777,23,33,6,20,0.697,0.3,12,14,0.8571
Nelson Kaputo,St. Bonaventure,A10,21,14.1,103.5,13.1,55.2,59.7,0,3.7,16.1,28.6,10,13,0.769,1,6,0.167,10,23,0.435,0,0.9,44.8,So,6-0,4,0.299436,96.9094,4.6,2017,39820,all,16.6,1.41669583,0,3,1,3,0,0.3333,0,0,
Ronald Delph,Florida Atlantic,CUSA,28,53.8,102.3,18.6,57.2,57.6,7.5,24.6,3.7,19.1,25,43,0.581,99,173,0.572,0,0,0,6.3,0.6,24.9,Jr,7-0,33,0.975612,99.8596,5.6,2017,39831,all,36.4,0.25638462,51,65,47,107,0.7846,0.4393,25,25,1
Dusan Kovacevic,Davidson,A10,17,11.3,77.5,21.7,45.2,44.3,8.6,18.7,8.1,27.1,3,9,0.333,16,32,0.5,2,10,0.2,1.4,1.2,21.4,Fr,6-10,0,-0.189222,80.5912,8.5,2017,39848,all,51.4,0.399932,12,20,4,11,0.6,0.3636,0,0,
Kyle Rhoades,Western Carolina,SC,23,15.3,89.3,18.6,50,54.1,10.2,16.6,7.3,30.5,12,17,0.706,14,32,0.438,4,8,0.5,1.4,2.2,42.5,Sr,6-6,21,-0.0237358,86.0856,5.9,2017,39854,all,,0.52380952,10,19,4,13,0.5263,0.3077,0,0,
Rakim Lubin,Cal St. Northridge,BW,21,33.9,90,26.8,52.3,55,11.2,20.3,2.7,26.5,42,67,0.627,68,129,0.527,0,1,0,2,0.6,51.5,So,6-8,2,0.755665,98.9754,9.4,2017,39855,all,18.6,0.16981296,56,95,12,33,0.5895,0.3636,3,3,1
Trey Moses,Ball St.,MAC,32,65.5,104.3,19.9,56.5,56.5,10.2,22.1,15.8,22.3,63,118,0.534,117,207,0.565,0,0,0,4.2,0.8,57,So,6-9,41,1.42782,101.984,4.6,2017,39856,all,,1.04166285,85,141,32,66,0.6028,0.4848,9,13,0.6923
Ahmed Hamdy,VCU,A10,34,31.5,94.6,26.1,47.7,51.8,11,22.2,3.5,20.2,59,95,0.621,71,149,0.477,0,0,0,4.6,1.6,63.8,Sr,6-9,23,0.841414,105.397,7.4,2017,39867,all,,0.19512397,48,92,23,56,0.5217,0.4107,5,5,1
Ronnye Beamon,Morehead St.,OVC,28,59.7,105.8,12.1,56.7,58.8,5.1,13.1,6.5,23.7,34,53,0.642,38,77,0.494,14,27,0.519,0.5,1.8,51,Sr,6-5,25,0.621262,94.3544,4.7,2017,39871,all,,0.783832,27,46,11,31,0.587,0.3548,1,1,1
Gabe Bealer,Utah,P12,26,25.2,103.8,14.3,53.4,54.6,2.5,13,6.3,18.3,7,10,0.7,11,23,0.478,19,51,0.373,0.7,1.7,13.5,Sr,6-6,30,0.473415,98.5708,2.6,2017,39873,all,,0.81256563,8,17,3,6,0.4706,0.5,1,1,1
David Crisp,Washington,P12,31,82,105.7,21.2,51.8,53.5,2.7,8.1,17.1,19.3,48,70,0.686,74,157,0.471,77,209,0.368,0.4,0.9,19.1,So,6-0,1,2.62584,109.935,2.9,2017,39877,all,65.4,1.27630935,53,86,21,70,0.6163,0.3,1,1,1
Noah Dickerson,Washington,P12,31,67.7,115.2,21.1,54.9,58.2,10.7,22.8,5.4,13.9,96,142,0.676,145,258,0.562,1,9,0.111,1.5,1,53.2,So,6-8,15,3.07516,119.556,4.7,2017,39878,all,85.6,0.53334252,101,138,44,118,0.7319,0.3729,13,15,0.8667
Malik Dime,Washington,P12,20,34.5,106.4,14.7,50.6,53.2,11.1,17.1,6.2,19.2,26,43,0.605,42,83,0.506,0,0,0,10.7,1.2,51.8,Sr,6-9,10,1.11551,101.928,5.3,2017,39879,all,,0.72727273,35,51,7,32,0.6863,0.2188,15,16,0.9375
Devenir Duruisseau,Washington,P12,19,5.7,69.4,10.3,40,40,4.6,22.3,4.4,37.7,0,0,0,4,10,0.4,0,0,0,1.3,0.8,0,So,6-8,24,-0.363032,58.9437,7.9,2017,39880,all,47,0.40007599,2,4,2,6,0.5,0.3333,1,1,1
Dominic Green,Washington,P12,30,52,90.5,15,39.4,42.3,3.5,7.3,5.3,16.5,22,29,0.759,29,80,0.362,28,100,0.28,1.7,1,16.1,So,6-6,22,-0.0390687,86.419,3.5,2017,39881,all,67.4,0.72411296,10,22,19,59,0.4545,0.322,3,3,1
Khyri Thomas,Creighton,BE,34,78.8,115.3,20,58.4,60.5,5.7,14.5,17.4,17.4,57,75,0.76,116,202,0.574,46,115,0.4,1.4,2.7,23.7,So,6-3,2,3.61501,119.983,2.1,2017,39884,all,35,1.69569849,86,136,29,65,0.6324,0.4462,19,19,1
Payton Hulsey,College of Charleston,CAA,5,9.7,96.1,13.5,35.7,39.6,7.2,11,8.6,6.7,8,17,0.471,6,18,0.333,1,3,0.333,1.8,3.2,81,Sr,6-5,3,0.137765,88.4332,2.1,2017,39885,all,22.6,3,5,10,1,8,0.5,0.125,0,0,
Jaro Moravek,Troy,SB,20,7.4,85.3,16.3,39.3,40.1,7.8,17.3,3.6,17,2,4,0.5,8,12,0.667,2,16,0.125,2.2,1.1,14.3,Jr,6-8,14,-0.131629,79.6458,4.2,2017,39890,all,,1,6,10,2,2,0.6,1,0,0,
Lincoln Conrey,Northern Iowa,MVC,8,0.6,71.7,28.5,33.3,28.8,17.1,0,0,0,0,1,0,1,2,0.5,0,1,0,0,0,33.3,Fr,6-7,12,-0.00540018,85.1621,0,2017,39898,all,,1,1,1,0,1,1,0,0,0,
Adonis Filer,Florida Atlantic,CUSA,28,55.3,97.5,27.1,43.3,50.4,3,11.4,18.7,16.8,86,106,0.811,67,155,0.432,26,90,0.289,0,2.3,43.3,Sr,6-4,0,1.4574,105.717,3.3,2017,39904,all,60.2,1.16666667,46,96,21,59,0.4792,0.3559,3,3,1
Jordan Martin,Missouri St.,MVC,31,20.6,84.7,17.1,51.1,51.1,8.8,15.5,1.4,28.8,18,37,0.486,23,45,0.511,0,0,0,4.2,1.8,82.2,Sr,6-8,0,-0.119032,82.9716,9.7,2017,39909,all,,0.09090909,13,16,10,29,0.8125,0.3448,0,0,
Jarred Dixon,Missouri St.,MVC,32,56.7,103.6,22.5,43.8,48.8,3.7,9.5,17.7,14.5,58,69,0.841,90,204,0.441,15,53,0.283,1.1,2,26.8,So,6-3,11,1.70991,108.333,3.2,2017,39913,all,,1.5952699,32,52,59,153,0.6154,0.3856,0,0,
Lawrence White,UC Davis,BW,34,68.6,93.5,15.8,47.4,49.6,2.6,12.4,11.1,19.6,47,80,0.588,69,144,0.479,21,68,0.309,3,2.2,37.7,Sr,6-4,1,0.0620558,87.5869,3.9,2017,39916,all,,1,48,79,21,65,0.6076,0.3231,20,22,0.9091
Dequon Miller,Missouri St.,MVC,32,88.1,105.4,21.1,47.5,51.6,2,7.8,21.1,17.9,85,116,0.733,80,186,0.43,55,156,0.353,0,1.8,33.9,Sr,5-10,4,2.66698,108.411,1.7,2017,39917,all,,1.69865738,14,28,66,158,0.5,0.4177,0,0,
Obediah Church,Missouri St.,MVC,30,59.4,111.9,15.2,64.2,61.2,10.7,16.6,10.5,22.1,38,78,0.487,79,122,0.648,0,1,0,9.9,1.2,63.4,So,6-7,5,1.88593,108.067,3.6,2017,39919,all,,0.97671401,58,72,21,50,0.8056,0.42,33,33,1
Quinton Campbell,Southern Miss,CUSA,29,83.9,96.1,23.8,45.3,49.8,4,17.8,8.6,12,83,107,0.776,83,185,0.449,54,177,0.305,1.3,1.2,29.6,Sr,6-7,22,1.53321,100.012,1.8,2017,39922,all,,0.73997148,36,68,48,118,0.5294,0.4068,2,3,0.6667
Tyson Smith,Loyola Chicago,MVC,22,13.2,81.6,13.8,42.9,48,2.5,14.2,3.2,24.3,7,9,0.778,3,14,0.214,6,14,0.429,1.4,1.1,32.1,Jr,6-2,25,-0.30313,74.9494,3.2,2017,39923,all,,0.700024,1,7,2,7,0.1429,0.2857,0,0,
Jalone Friday,Abilene Christian,Slnd,22,47.5,112.6,26.8,59.8,63.7,8,20.6,3.7,14.9,57,69,0.826,66,122,0.541,35,76,0.461,6.9,1.1,34.8,Fr,6-9,21,2.36438,118.053,6.9,2017,39928,all,0.8,0.21954468,26,39,40,83,0.6667,0.4819,2,3,0.6667
Jadon Reynolds,Abilene Christian,Slnd,3,0.4,0,14.7,0,0,0,30.4,0,100,0,0,0,0,0,0,0,0,0,0,0,0,Fr,6-1,22,-0.432897,-6.625,0,2017,39929,all,,0,,,,,,,,,
Rayshawn Miller,Massachusetts,A10,3,0.9,62.7,22.2,30,30,0,18,14.9,20.5,0,0,0,0,1,0,1,4,0.25,0,0,0,So,6-1,11,-0.339268,62.4977,0,2017,39930,all,,1,0,0,0,1,,0,0,0,
Brian Rodriguez,Radford,BSth,6,0.4,40.6,28.6,0,0,22.3,0,35.8,0,0,0,0,0,2,0,0,1,0,0,0,0,Sr,6-0,20,-0.102731,51.414,8,2017,39935,all,,,0,0,0,2,,0,0,0,
Isaac Taylor,Maryland Eastern Shore,MEAC,32,38.2,92.2,21.8,46.4,52,8.7,9.2,7.1,23.8,45,60,0.75,64,138,0.464,0,0,0,1.9,0.7,43.5,So,6-8,35,0.229001,91.2117,7.3,2017,39952,all,,0.36957647,44,76,20,62,0.5789,0.3226,7,7,1
Adonis Saltes,Southern Utah,BSky,5,0.4,103.2,20,0,51.3,41.6,23.5,0,21.6,4,4,1,0,2,0,0,0,0,0,0,200,So,6-1,24,0.0377361,97.8156,16,2017,39964,all,,0,0,0,0,2,,0,0,0,
Mario Soto,Eastern Washington,BSky,18,4.7,63.7,13.8,20,25.1,0,7.2,10,13.5,2,2,1,0,2,0,2,13,0.154,0,1.9,13.3,So,6-6,42,-0.398204,53.7433,3.8,2017,39967,all,,3,0,1,0,1,0,0,0,0,
Cooper Olson,Montana St.,BSky,6,1,126,12.7,100,100,0,0,0,33.9,0,0,0,0,0,0,2,3,0.667,0,0,0,Fr,6-2,30,0.145892,106.588,9.2,2017,39968,all,,0,0,0,0,0,,,0,0,
Joey Lane,Ohio St.,B10,4,0.9,82.2,30.7,60,58.8,0,17.6,0,31.3,1,2,0.5,0,1,0,2,4,0.5,0,4.9,40,So,6-1,14,0.0537916,92.1079,0,2017,39971,all,,0,0,0,0,0,,,0,0,
Tanner Borchardt,Nebraska,B10,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,So,6-8,41,-0.388434,-25,40,2017,39973,all,,,,,,,,,,,
Charlie Hall,Northwestern,B10,7,0.6,36,12.1,0,0,14.3,40.8,0,0,0,0,0,0,0,0,0,2,0,0,0,0,So,6-5,10,-0.235822,27.4754,0,2017,39974,all,,,0,0,0,0,,,0,0,
Andrew Terrell,Maryland,B10,4,0.4,61.2,10.7,0,0,0,0,32.1,0,0,0,0,0,0,0,0,1,0,0,0,0,So,5-10,24,-0.168399,48.1167,0,2017,39976,all,,,0,0,0,0,,,0,0,
Dana Raysor,Delaware St.,MEAC,26,35.2,106.1,19.2,55.7,58.8,2,8.8,10.5,18.7,31,42,0.738,8,25,0.32,40,97,0.412,0.6,1.2,34.4,Jr,6-5,21,0.735105,99.8345,3.8,2017,39978,all,,0.9643,6,16,2,9,0.375,0.2222,0,0,
Demola Onifade,Delaware St.,MEAC,28,35.6,65,9.6,31.9,31.9,7.1,15,3,32.6,3,10,0.3,15,47,0.319,0,0,0,7.2,0.4,21.3,So,6-9,50,-2.03278,48.8694,6.2,2017,39979,all,,0.3600144,10,19,5,22,0.5263,0.2273,5,5,1
DeVaughn Mallory,Delaware St.,MEAC,23,46.3,109.6,20.6,57,57.5,11.7,16.1,8.2,15.2,20,33,0.606,106,186,0.57,0,0,0,2.2,1.4,17.7,So,6-7,44,1.56743,105.434,5,2017,39981,all,,0.67741935,57,68,48,117,0.8382,0.4103,6,6,1
Joseph Lewis,Delaware St.,MEAC,27,30.1,67.8,21.6,32.6,34.9,6,18.7,11.8,26.9,11,18,0.611,31,93,0.333,3,16,0.188,5.5,1.8,16.5,Jr,6-9,3,-0.958497,66.5257,6.1,2017,39982,all,,0.56097043,20,37,11,56,0.5405,0.1964,1,1,1
